id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,activity,stage
10,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,21,6,4,0,0,1563224232469,1563224232469,0,2,114,1563224232469,1563224232469,0,1,60,1563224232469,1563224232469,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,FTP_CONTROL,Download,1,1,,,,,,Normal,Benign
11,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,445,6,4,0,0,1563224232469,1563224232470,1,3,178,1563224232469,1563224232470,1,2,120,1563224232470,1563224232470,0,1,58,58,59.333333333333336,1.154700538379251,60,60,60.0,0.0,60,58,58.0,0.0,58,0,0.5,0.7071067811865476,1,1,1.0,0.0,1,0,0.0,0.0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,SMBv23,System,1,1,,,,,,Normal,Benign
12,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,993,6,4,0,0,1563224232469,1563224232469,0,2,114,1563224232469,1563224232469,0,1,60,1563224232469,1563224232469,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,IMAPS,Email,1,1,,,,,,Unknown,Unknown
13,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,80,6,4,0,0,1563224232469,1563224232470,1,3,178,1563224232469,1563224232470,1,2,120,1563224232470,1563224232470,0,1,58,58,59.333333333333336,1.154700538379251,60,60,60.0,0.0,60,58,58.0,0.0,58,0,0.5,0.7071067811865476,1,1,1.0,0.0,1,0,0.0,0.0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,HTTP,Web,1,1,,,,,,Normal,Benign
14,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,199,6,4,0,0,1563224232469,1563224232469,0,2,114,1563224232469,1563224232469,0,1,60,1563224232469,1563224232469,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,,Unknown,Unknown
15,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,1720,6,4,0,0,1563224232469,1563224232469,0,2,114,1563224232469,1563224232469,0,1,60,1563224232469,1563224232469,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,H323,VoIP,1,1,,,,,,Unknown,Unknown
16,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,3306,6,4,0,0,1563224232469,1563224232470,1,3,178,1563224232469,1563224232470,1,2,120,1563224232470,1563224232470,0,1,58,58,59.333333333333336,1.154700538379251,60,60,60.0,0.0,60,58,58.0,0.0,58,0,0.5,0.7071067811865476,1,1,1.0,0.0,1,0,0.0,0.0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,MySQL,Database,1,1,,,,,,Normal,Benign
17,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,256,6,4,0,0,1563224233570,1563224233570,0,2,114,1563224233570,1563224233570,0,1,60,1563224233570,1563224233570,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,,Unknown,Unknown
18,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,587,6,4,0,0,1563224233570,1563224233570,0,2,114,1563224233570,1563224233570,0,1,60,1563224233570,1563224233570,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SMTP,Email,1,1,,,,,,Unknown,Unknown
19,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,995,6,4,0,0,1563224233570,1563224233570,0,2,114,1563224233570,1563224233570,0,1,60,1563224233570,1563224233570,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,POPS,Email,1,1,,,,,,Unknown,Unknown
20,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,1025,6,4,0,0,1563224233570,1563224233570,0,2,114,1563224233570,1563224233570,0,1,60,1563224233570,1563224233570,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,,Unknown,Unknown
21,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,554,6,4,0,0,1563224233570,1563224233570,0,2,114,1563224233570,1563224233570,0,1,60,1563224233570,1563224233570,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,RTSP,Media,1,1,,,,,,Unknown,Unknown
22,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,135,6,4,0,0,1563224233570,1563224233571,1,2,114,1563224233570,1563224233570,0,1,60,1563224233571,1563224233571,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,1,1.0,0.0,1,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,DCERPC,RPC,1,1,,,,,,Unknown,Unknown
23,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,23,6,4,0,0,1563224233571,1563224233571,0,2,114,1563224233571,1563224233571,0,1,60,1563224233571,1563224233571,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Telnet,RemoteAccess,1,1,,,,,,Unknown,Unknown
24,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,139,6,4,0,0,1563224233571,1563224233571,0,2,114,1563224233571,1563224233571,0,1,60,1563224233571,1563224233571,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NetBIOS,System,1,1,,,,,,Unknown,Unknown
25,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,3389,6,4,0,0,1563224233571,1563224233571,0,2,114,1563224233571,1563224233571,0,1,60,1563224233571,1563224233571,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,RDP,RemoteAccess,1,1,,,,,,Unknown,Unknown
26,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,53,6,4,0,0,1563224233571,1563224233573,2,3,178,1563224233571,1563224233573,2,2,120,1563224233573,1563224233573,0,1,58,58,59.333333333333336,1.154700538379251,60,60,60.0,0.0,60,58,58.0,0.0,58,0,1.0,1.4142135623730951,2,2,2.0,0.0,2,0,0.0,0.0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,DNS,Network,1,1,,,,,,Normal,Benign
27,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,1723,6,4,0,0,1563224233571,1563224233571,0,2,114,1563224233571,1563224233571,0,1,60,1563224233571,1563224233571,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,,Unknown,Unknown
28,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,22,6,4,0,0,1563224233571,1563224233572,1,3,178,1563224233571,1563224233572,1,2,120,1563224233571,1563224233571,0,1,58,58,59.333333333333336,1.154700538379251,60,60,60.0,0.0,60,58,58.0,0.0,58,0,0.5,0.7071067811865476,1,1,1.0,0.0,1,0,0.0,0.0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,SSH,RemoteAccess,1,1,,,,,,Normal,Benign
29,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,8888,6,4,0,0,1563224233571,1563224233571,0,2,114,1563224233571,1563224233571,0,1,60,1563224233571,1563224233571,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,,Unknown,Unknown
30,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,8080,6,4,0,0,1563224233571,1563224233571,0,2,114,1563224233571,1563224233571,0,1,60,1563224233571,1563224233571,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,HTTP_Proxy,Web,1,1,,,,,,Unknown,Unknown
31,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,25,6,4,0,0,1563224233571,1563224233571,0,2,114,1563224233571,1563224233571,0,1,60,1563224233571,1563224233571,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SMTP,Email,1,1,,,,,,Unknown,Unknown
32,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,443,6,4,0,0,1563224233571,1563224233571,0,2,114,1563224233571,1563224233571,0,1,60,1563224233571,1563224233571,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,TLS,Web,1,1,,,,,,Unknown,Unknown
33,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,111,6,4,0,0,1563224233571,1563224233571,0,2,114,1563224233571,1563224233571,0,1,60,1563224233571,1563224233571,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,,Unknown,Unknown
34,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,143,6,4,0,0,1563224233571,1563224233571,0,2,114,1563224233571,1563224233571,0,1,60,1563224233571,1563224233571,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,IMAP,Email,1,1,,,,,,Unknown,Unknown
35,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,54045,6,4,0,0,1563224233571,1563224233571,0,2,114,1563224233571,1563224233571,0,1,60,1563224233571,1563224233571,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,,Unknown,Unknown
36,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,5200,6,4,0,0,1563224233571,1563224233571,0,2,114,1563224233571,1563224233571,0,1,60,1563224233571,1563224233571,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,,Unknown,Unknown
37,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,700,6,4,0,0,1563224233571,1563224233571,0,2,114,1563224233571,1563224233571,0,1,60,1563224233571,1563224233571,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,,Unknown,Unknown
38,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,8093,6,4,0,0,1563224233571,1563224233571,0,2,114,1563224233571,1563224233571,0,1,60,1563224233571,1563224233571,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,,Unknown,Unknown
39,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,3301,6,4,0,0,1563224233571,1563224233571,0,2,114,1563224233571,1563224233571,0,1,60,1563224233571,1563224233571,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,,Unknown,Unknown
40,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,34479,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,1107,6,4,0,0,1563224233571,1563224233571,0,2,114,1563224233571,1563224233571,0,1,60,1563224233571,1563224233571,0,1,54,54,57.0,4.242640687119285,60,60,60.0,0.0,60,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,,Unknown,Unknown
